start,end,movie,scaled_start,scaled_end,cmd_filename,imdbid,movie_title,cmd_clip_idx,duration,num_words,num_string
2919.703,2922.043,3581,15.710984404654818,18.148022915807257,2017/yfg9cb_9NWQ,tt0099204,Cadillac Man,7,2.437038511152439,12,53
2979.915,2982.876,3581,78.41994288,81.50373391962239,2017/yfg9cb_9NWQ,tt0099204,Cadillac Man,7,3.083791039112185,10,54
3013.947,3014.768,3581,113.29075438493882,115.29075438493882,2017/yfg9cb_9NWQ,tt0099204,Cadillac Man,7,2,4,20
3103.641,3111.608,3581,76.76233293520616,85.07037073914348,2017/MnLvPe6VSTM,tt0099204,Cadillac Man,8,8.308037803937324,22,133
3113.71,3123.508,3581,87.26234958486644,97.47976572682389,2017/MnLvPe6VSTM,tt0099204,Cadillac Man,8,10.217416141957443,16,93
3138.773,3139.913,3581,112.9926035108515,114.9926035108515,2017/MnLvPe6VSTM,tt0099204,Cadillac Man,8,2,3,23
3153.168,3154.549,3581,128.12945838006831,130.12945838006831,2017/MnLvPe6VSTM,tt0099204,Cadillac Man,8,2,6,31
3519.081,3522.222,3581,0.079559454,3.3486155894856267,2017/ri8WqeTAUDE,tt0099204,Cadillac Man,10,3.269056135932954,11,60
3531.965,3533.385,3581,13.227776299102391,15.227776299102391,2017/ri8WqeTAUDE,tt0099204,Cadillac Man,10,2,5,28
3599.532,3603.536,3581,83.81048437935203,87.97772435651693,2017/ri8WqeTAUDE,tt0099204,Cadillac Man,10,4.167239977164897,13,71
3607.259,3609.781,3581,91.85250818143828,94.47732816705512,2017/ri8WqeTAUDE,tt0099204,Cadillac Man,10,2.6248199856168384,7,45
3930.411,3939.186,3581,0.4550577840878314,9.568843796207606,2017/j2ZsEQ4Fr4c,tt0099204,Cadillac Man,11,9.113786012119776,29,171
3939.587,3940.368,3581,9.390902101460144,11.390902101460144,2017/j2ZsEQ4Fr4c,tt0099204,Cadillac Man,11,2,3,15
3941.069,3942.031,3581,11.024113326993833,13.024113326993833,2017/j2ZsEQ4Fr4c,tt0099204,Cadillac Man,11,2,4,18
4001.691,4002.652,3581,73.98609380946823,75.98609380946823,2017/j2ZsEQ4Fr4c,tt0099204,Cadillac Man,11,2,6,28
4008.114,4008.754,3581,80.49037698905798,82.49037698905798,2017/j2ZsEQ4Fr4c,tt0099204,Cadillac Man,11,2,2,15
663.31,664.971,17184,61.55550000000005,63.55550000000005,2012/9dCHSNdHZQs,tt0101912,Frankie and Johnny,1,2,7,37
683.643,684.284,17184,81.37850000000009,83.37850000000009,2012/9dCHSNdHZQs,tt0101912,Frankie and Johnny,1,2,2,13
1456.252,1457.433,17184,3.523905396586369,5.523905396586369,2012/HnnBvemHrWA,tt0101912,Frankie and Johnny,2,2,4,25
1460.574,1462.274,17184,8.105362511122092,10.105362511122092,2012/HnnBvemHrWA,tt0101912,Frankie and Johnny,2,2,7,40
1502.58,1503.94,17184,49.94097090219845,51.94097090219845,2012/HnnBvemHrWA,tt0101912,Frankie and Johnny,2,2,5,32
1522.741,1524.143,17184,70.12278198711823,72.12278198711823,2012/HnnBvemHrWA,tt0101912,Frankie and Johnny,2,2,6,32
1567.775,1568.916,17184,115.0258616646375,117.0258616646375,2012/HnnBvemHrWA,tt0101912,Frankie and Johnny,2,2,4,24
1904.823,1906.024,17184,0.1715000000000375,2.1715000000000373,2012/LOxqK6o4NN0,tt0101912,Frankie and Johnny,3,2,5,28
1906.805,1908.626,17184,2.463500000000068,4.463500000000068,2012/LOxqK6o4NN0,tt0101912,Frankie and Johnny,3,2,8,45
1916.693,1918.014,17184,12.10149999999999,14.10149999999999,2012/LOxqK6o4NN0,tt0101912,Frankie and Johnny,3,2,5,26
1921.917,1923.018,17184,17.215500000000024,19.215500000000024,2012/LOxqK6o4NN0,tt0101912,Frankie and Johnny,3,2,4,19
1958.203,1959.724,17184,53.71150000000002,55.71150000000002,2012/LOxqK6o4NN0,tt0101912,Frankie and Johnny,3,2,7,35
1962.064,1962.724,17184,57.14200000000007,59.14200000000007,2012/LOxqK6o4NN0,tt0101912,Frankie and Johnny,3,2,4,20
1989.779,1990.279,17184,84.77700000000006,86.77700000000006,2012/LOxqK6o4NN0,tt0101912,Frankie and Johnny,3,2,2,10
2017.735,2019.376,17184,113.3035,115.3035,2012/LOxqK6o4NN0,tt0101912,Frankie and Johnny,3,2,6,33
2025.498,2026.438,17184,120.71600000000016,122.71600000000016,2012/LOxqK6o4NN0,tt0101912,Frankie and Johnny,3,2,3,17
2027.939,2029.559,17184,123.4970000000001,125.4970000000001,2012/LOxqK6o4NN0,tt0101912,Frankie and Johnny,3,2,6,36
2032.44,2033.861,17184,127.89850000000015,129.89850000000015,2012/LOxqK6o4NN0,tt0101912,Frankie and Johnny,3,2,5,32
2934.104,2936.105,17184,26.28299999999989,28.284,2012/s5jDTz07buw,tt0101912,Frankie and Johnny,4,2.0010000000002077,7,43
2955.99,2958.21,17184,48.168999999999855,50.38900000000011,2012/s5jDTz07buw,tt0101912,Frankie and Johnny,4,2.2200000000002547,10,46
2967.152,2969.712,17184,59.33100000000012,61.89100000000006,2012/s5jDTz07buw,tt0101912,Frankie and Johnny,4,2.559999999999945,7,54
2979.106,2980.027,17184,70.7455,72.7455,2012/s5jDTz07buw,tt0101912,Frankie and Johnny,4,2,4,20
3019.749,3020.589,17184,111.34799999999991,113.34799999999991,2012/s5jDTz07buw,tt0101912,Frankie and Johnny,4,2,3,18
3024.57,3025.69,17184,116.30900000000015,118.30900000000015,2012/s5jDTz07buw,tt0101912,Frankie and Johnny,4,2,6,31
3032.408,3033.068,17184,123.91700000000012,125.91700000000012,2012/s5jDTz07buw,tt0101912,Frankie and Johnny,4,2,4,18
3445.832,3448.553,17184,13.460999999999787,16.181999999999793,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,2.7210000000000054,13,61
3453.396,3454.217,17184,20.435500000000047,22.435500000000047,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,2,5,22
3457.318,3458.459,17184,24.51749999999993,26.51749999999993,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,2,4,24
3474.168,3475.149,17184,41.28749999999992,43.28749999999992,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,2,5,22
3477.638,3479.518,17184,45.20699999999989,47.20699999999989,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,2,8,40
3481.459,3482.739,17184,48.72799999999985,50.72799999999985,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,2,5,29
3484.5,3485.64,17184,51.698999999999856,53.698999999999856,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,2,7,28
3499.643,3500.263,17184,66.582,68.582,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,2,3,15
3516.658,3517.638,17184,83.77699999999983,85.77699999999983,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,2,4,22
3521.98,3523.74,17184,89.48899999999982,91.48899999999982,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,2,8,42
3527.482,3531.323,17184,95.11099999999988,98.952,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,3.840999999999923,13,75
3539.805,3545.689,17184,107.43399999999976,113.31799999999978,2012/KwnTYy2p0AE,tt0101912,Frankie and Johnny,5,5.884000000000029,18,106
4705.989,4706.949,17184,48.00499999999964,50.00499999999964,2012/ch6zVPr6lWM,tt0101912,Frankie and Johnny,6,2,4,20
4731.654,4733.896,17184,74.19,76.43199999999977,2012/ch6zVPr6lWM,tt0101912,Frankie and Johnny,6,2.242,9,44
4758.908,4760.229,17184,101.10450000000034,103.10450000000034,2012/ch6zVPr6lWM,tt0101912,Frankie and Johnny,6,2,6,31
5733.558,5736.619,17184,32.434339031417245,35.49106693891764,2012/HOr8EwpHNwY,tt0101912,Frankie and Johnny,7,3.0567279075003952,13,65
5756.645,5758.606,17184,55.46824916332622,57.46824916332622,2012/HOr8EwpHNwY,tt0101912,Frankie and Johnny,7,2,10,48
5760.686,5761.847,17184,59.10416759233925,61.10416759233925,2012/HOr8EwpHNwY,tt0101912,Frankie and Johnny,7,2,4,23
5766.962,5771.603,17184,65.79171865316005,70.42624142960878,2012/HOr8EwpHNwY,tt0101912,Frankie and Johnny,7,4.634522776448733,10,51
5777.686,5778.686,17184,76.00005384877767,78.00005384877767,2012/HOr8EwpHNwY,tt0101912,Frankie and Johnny,7,2,5,25
5782.968,5787.589,17184,81.77537983821536,86.38993052771586,2012/HOr8EwpHNwY,tt0101912,Frankie and Johnny,7,4.614550689500504,12,80
5789.89,5790.79,17184,88.13709108751169,90.13709108751168,2012/HOr8EwpHNwY,tt0101912,Frankie and Johnny,7,2,4,21
5830.148,5831.068,17184,128.34889095005275,130.34889095005275,2012/HOr8EwpHNwY,tt0101912,Frankie and Johnny,7,2,4,20
6270.954,6271.914,17184,32.741999999999734,34.741999999999734,2012/6ygujqr_JWc,tt0101912,Frankie and Johnny,8,2,4,24
6289.807,6292.048,17184,52.11499999999978,54.35599999999977,2012/6ygujqr_JWc,tt0101912,Frankie and Johnny,8,2.240999999999985,11,52
6347.291,6349.272,17184,109.58950000000004,111.58950000000004,2012/6ygujqr_JWc,tt0101912,Frankie and Johnny,8,2,7,40
1939.655,1941.656,12771,10.090999999999893,12.091999999999867,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2.0009999999999746,6,34
1941.957,1944.638,12771,12.393000000000026,15.073999999999838,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2.6809999999998126,9,52
1948.068,1949.268,12771,18.103999999999928,20.103999999999928,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2,5,23
1954.351,1955.531,12771,24.376999999999946,26.376999999999946,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2,3,19
1957.872,1959.833,12771,28.288499999999992,30.288499999999992,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2,8,42
1962.934,1964.595,12771,33.20049999999991,35.20049999999991,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2,5,27
1966.696,1967.416,12771,36.49199999999984,38.49199999999984,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2,3,14
1968.617,1975.58,12771,39.05299999999988,46.01599999999984,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,6.962999999999965,25,127
1979.734,1982.375,12771,50.16999999999983,52.81099999999991,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2.6410000000000764,8,50
1988.737,1990.998,12771,59.17299999999999,61.43399999999996,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2.2609999999999744,6,35
1991.338,1993.499,12771,61.77399999999987,63.93499999999993,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2.161000000000058,7,40
1993.739,1996.08,12771,64.17499999999994,66.51599999999983,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2.3409999999998945,9,45
1996.42,2000.602,12771,66.85599999999998,71.038,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,4.182000000000016,9,38
2000.862,2004.523,12771,71.29799999999999,74.95899999999982,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,3.660999999999831,5,32
2004.943,2005.764,12771,74.78949999999985,76.78949999999985,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2,4,18
2009.34,2013.022,12771,79.77599999999983,83.45799999999984,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,3.682000000000016,12,67
2014.802,2015.843,12771,84.7585,86.7585,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2,4,23
2017.784,2019.845,12771,88.22000000000001,90.28099999999992,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2.060999999999908,8,37
2036.107,2040.292,12771,106.54299999999986,110.7279999999998,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,4.184999999999931,13,72
2041.653,2045.999,12771,112.08899999999991,116.43499999999992,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,4.346000000000004,17,90
2048.562,2050.364,12771,118.89899999999986,120.89899999999986,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2,7,36
2057.266,2063.47,12771,127.70199999999996,133.9059999999997,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,6.203999999999738,24,121
2063.65,2067.633,12771,134.08599999999998,138.0689999999997,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,3.983,14,75
2070.275,2074.118,12771,140.71099999999998,144.55399999999983,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,3.842999999999847,12,72
2074.698,2077.12,12771,145.13399999999976,147.55599999999978,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2,2.422000000000025,9,41
261.723,263.724,13121,61.82600000000001,63.826999999999984,2011/3mycwnQWlug,tt0103919,Candyman,1,2.0009999999999764,7,33
282.473,285.475,13121,82.57600000000001,85.57800000000002,2011/3mycwnQWlug,tt0103919,Candyman,1,3.002000000000009,11,52
299.762,305.446,13121,99.86499999999998,105.549,2011/3mycwnQWlug,tt0103919,Candyman,1,5.684000000000026,18,90
319.354,321.035,13121,119.2975,121.2975,2011/3mycwnQWlug,tt0103919,Candyman,1,2,5,32
1869.31,1871.031,13121,65.15549999999983,67.15549999999983,2011/B3rFARaSAws,tt0103919,Candyman,3,2,5,30
1931.782,1934.103,13121,127.7669999999998,130.08799999999994,2011/B3rFARaSAws,tt0103919,Candyman,3,2.321,7,38
2094.484,2096.546,13121,6.682999999999993,8.745,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,2.061999999999898,6,38
2160.145,2163.806,13121,72.34400000000005,76.00500000000011,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,3.661000000000058,10,54
2174.577,2175.898,13121,86.43650000000025,88.43650000000025,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,2,3,19
2176.459,2178.621,13121,88.658,90.82000000000016,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,2.162000000000262,4,30
2183.305,2188.59,13121,95.504,100.7890000000002,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,5.285000000000295,15,76
2193.335,2199.04,13121,105.5340000000001,111.23900000000005,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,5.7049999999999415,16,88
2204.163,2208.526,13121,116.36200000000008,120.72499999999992,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,4.362999999999843,15,84
2211.838,2214.439,13121,124.03700000000026,126.63799999999992,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,2.600999999999658,10,45
2214.679,2217.68,13121,126.87800000000016,129.8789999999999,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,3.000999999999749,10,57
2218.42,2224.102,13121,130.61900000000014,136.30099999999993,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,5.681999999999789,20,100
2224.622,2228.263,13121,136.8209999999999,140.462,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,3.641000000000077,10,53
2231.885,2235.206,13121,144.0840000000003,147.4050000000002,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,3.3209999999999127,9,55
2238.881,2246.388,13121,151.07999999999993,158.587,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,7.507000000000062,21,111
2247.048,2251.713,13121,159.24699999999984,163.91200000000026,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,4.665000000000418,12,72
2256.971,2261.495,13121,169.17000000000007,173.69399999999996,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,4.523999999999887,13,72
2261.976,2266.54,13121,174.17500000000018,178.73900000000003,2011/vG6bW7_-CRQ,tt0103919,Candyman,4,4.563999999999851,16,74
4228.039,4233.843,13121,12.22999999999956,18.033999999999647,2011/vFAE-ZIntVI,tt0103919,Candyman,8,5.804000000000087,17,92
4240.127,4244.971,13121,24.318000000000204,29.161999999999345,2011/vFAE-ZIntVI,tt0103919,Candyman,8,4.843999999999141,16,78
4248.643,4253.525,13121,32.833999999999826,37.71599999999943,2011/vFAE-ZIntVI,tt0103919,Candyman,8,4.881999999999607,17,94
4254.265,4256.186,13121,38.41649999999981,40.41649999999981,2011/vFAE-ZIntVI,tt0103919,Candyman,8,2,4,25
4260.448,4264.409,13121,44.63900000000012,48.59999999999944,2011/vFAE-ZIntVI,tt0103919,Candyman,8,3.960999999999324,12,62
4264.929,4271.472,13121,49.11999999999988,55.66299999999954,2011/vFAE-ZIntVI,tt0103919,Candyman,8,6.542999999999665,17,97
4283.608,4289.573,13121,67.79899999999996,73.76400000000011,2011/vFAE-ZIntVI,tt0103919,Candyman,8,5.9650000000001455,16,90
4293.255,4298.479,13121,77.446,82.67000000000006,2011/vFAE-ZIntVI,tt0103919,Candyman,8,5.224,17,96
4303.982,4306.204,13121,88.17299999999976,90.39499999999953,2011/vFAE-ZIntVI,tt0103919,Candyman,8,2.221999999999767,6,43
4311.766,4315.549,13121,95.957,99.73999999999975,2011/vFAE-ZIntVI,tt0103919,Candyman,8,3.783000000000357,13,71
4316.07,4318.152,13121,100.26099999999948,102.34299999999982,2011/vFAE-ZIntVI,tt0103919,Candyman,8,2.0820000000003347,9,38
4321.955,4324.217,13121,106.1459999999997,108.40799999999942,2011/vFAE-ZIntVI,tt0103919,Candyman,8,2.261999999999716,9,41
273.798,274.738,3859,19.45729677989123,21.45729677989123,2011/tcR7LgBVTNE,tt0106598,Coneheads,1,2,4,20
279.019,284.841,3859,25.41100848867978,31.48141673295823,2011/tcR7LgBVTNE,tt0106598,Coneheads,1,6.070408244,18,109
307.315,313.518,3859,54.91431863641301,61.38198307118783,2011/tcR7LgBVTNE,tt0106598,Coneheads,1,6.467664434774825,17,93
315.579,320.361,3859,63.53092010166844,68.51695449262334,2011/tcR7LgBVTNE,tt0106598,Coneheads,1,4.986034390954899,13,81
323.382,326.604,3859,71.66685200309487,75.02632561406448,2011/tcR7LgBVTNE,tt0106598,Coneheads,1,3.359473610969601,12,69
363.438,364.499,3859,112.98506296262892,114.98506296262892,2011/tcR7LgBVTNE,tt0106598,Coneheads,1,2,4,23
367.721,372.845,3859,117.8976715055102,123.24029806746192,2011/tcR7LgBVTNE,tt0106598,Coneheads,1,5.342626561951718,5,23
605.318,606.979,3859,25.527272071304523,27.527272071304523,2011/jPsXJlylRvs,tt0106598,Coneheads,2,2,6,29
610.442,610.882,3859,30.23358378,32.23358378,2011/jPsXJlylRvs,tt0106598,Coneheads,2,2,3,12
626.073,626.914,3859,46.74138787932226,48.74138787932226,2011/jPsXJlylRvs,tt0106598,Coneheads,2,2,2,13
1005.07,1008.572,3859,56.37764492,60.02950368681267,2011/402xHwQGVsE,tt0106598,Coneheads,3,3.651858763676565,14,67
1021.788,1023.97,3859,73.81104721072764,76.08642008975174,2011/402xHwQGVsE,tt0106598,Coneheads,3,2.275372879024104,7,41
1038.837,1044.759,3859,91.58961376181917,97.76502998,2011/402xHwQGVsE,tt0106598,Coneheads,3,6.175416219,15,88
1064.735,1067.437,3859,118.59584970176684,121.41347459595708,2011/402xHwQGVsE,tt0106598,Coneheads,3,2.8176248941902458,7,43
1073.523,1074.764,3859,127.40696140309508,129.40696140309507,2011/402xHwQGVsE,tt0106598,Coneheads,3,2,5,24
1261.154,1263.915,3859,19.89315869862952,22.77122584021481,2011/oDeQU3l-JSg,tt0106598,Coneheads,4,2.8780671415852908,10,51
1286.564,1288.084,3859,46.17277373,48.17277373,2011/oDeQU3l-JSg,tt0106598,Coneheads,4,2,7,34
1355.535,1357.957,3859,118.27593844870732,120.80063189923963,2011/oDeQU3l-JSg,tt0106598,Coneheads,4,2.524693450532311,8,43
1360.939,1364.421,3859,123.9090695,127.53870723542484,2011/oDeQU3l-JSg,tt0106598,Coneheads,4,3.629637735240834,11,59
1714.992,1716.113,3859,20.094330961328467,22.094330961328467,2011/2rCTuXAbyTI,tt0106598,Coneheads,5,2,3,24
1782.993,1783.773,3859,90.72527457,92.72527457,2011/2rCTuXAbyTI,tt0106598,Coneheads,5,2,3,16
1850.659,1862.18,3859,60.51628124379566,72.50723366438328,2011/SbTWLdT_tgk,tt0106598,Coneheads,6,11.990952420587618,23,133
1863.081,1870.786,3859,73.4449863,81.46428049465648,2011/SbTWLdT_tgk,tt0106598,Coneheads,6,8.019294193267072,25,134
2704.085,2705.725,3859,1.4308631692351956,3.430863169235196,2011/7q-lFxf9-p8,tt0106598,Coneheads,7,2,6,36
2725.05,2726.57,3859,23.227267243737963,25.227267243737963,2011/7q-lFxf9-p8,tt0106598,Coneheads,7,2,6,31
2730.132,2731.973,3859,28.69331117392577,30.69331117392577,2011/7q-lFxf9-p8,tt0106598,Coneheads,7,2,7,36
2735.174,2737.996,3859,33.99055486649031,36.93288695442376,2011/7q-lFxf9-p8,tt0106598,Coneheads,7,2.942332087933451,10,55
2919.719,2921.479,3859,9.718057896,11.71805789587094,2011/mMRQdL_xvME,tt0106598,Coneheads,9,2,7,32
2984.418,2987.601,3859,77.27105712354685,80.59041650776929,2011/mMRQdL_xvME,tt0106598,Coneheads,9,3.3193593842224374,13,63
2997.053,2998.254,3859,90.07356454732172,92.07356454732172,2011/mMRQdL_xvME,tt0106598,Coneheads,9,2,5,27
3362.625,3364.226,3859,81.77041632249069,83.77041632249069,2011/XkvIlrLiy9o,tt0106598,Coneheads,10,2,5,32
3373.535,3373.976,3859,92.54160240324046,94.54160240324046,2011/XkvIlrLiy9o,tt0106598,Coneheads,10,2,3,14
684.91,686.351,15850,66.85350000000008,68.85350000000008,2015/YkjS7wTVKB4,tt0107616,Much Ado About Nothing,1,2,4,23
811.942,813.223,15850,7.707499999999984,9.707499999999984,2015/PJ7W-dz1OvE,tt0107616,Much Ado About Nothing,2,2,3,20
844.629,846.63,15850,40.754000000000026,42.755,2015/PJ7W-dz1OvE,tt0107616,Much Ado About Nothing,2,2.0009999999999764,8,44
936.168,937.629,15850,132.02350000000004,134.02350000000004,2015/PJ7W-dz1OvE,tt0107616,Much Ado About Nothing,2,2,4,27
2470.13,2473.572,15850,1.1709999999998215,4.612999999999828,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4,3.4420000000000064,9,54
2481.858,2483.038,15850,12.488999999999802,14.488999999999802,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4,2,5,29
2527.23,2531.172,15850,58.27099999999972,62.21299999999973,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4,3.9420000000000144,11,68
2538.215,2540.376,15850,69.25599999999984,71.417,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4,2.161000000000058,7,42
2541.017,2544.739,15850,72.05799999999952,75.77999999999973,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4,3.722000000000208,10,68
2588.469,2589.789,15850,119.16999999999982,121.16999999999982,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4,2,4,23
2625.023,2625.983,15850,155.54399999999984,157.54399999999984,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4,2,3,20
2628.479,2630.761,15850,159.5199999999995,161.80199999999965,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4,2.282000000000153,10,48
2779.008,2782.951,15850,100.01559129172512,103.95864165878194,2015/jOAHxkUMseY,tt0107616,Much Ado About Nothing,5,3.943050367056827,7,36
2983.96,2985.681,15850,-0.086519823,1.9134801769818468,2015/zmaZsAPGd5U,tt0107616,Much Ado About Nothing,6,2,3,23
3038.337,3042.58,15850,54.42877743699794,58.671682079010125,2015/zmaZsAPGd5U,tt0107616,Much Ado About Nothing,6,4.242904642012185,11,75
3043.321,3048.305,15850,59.41266543,64.39655341427284,2015/zmaZsAPGd5U,tt0107616,Much Ado About Nothing,6,4.983887988637441,10,73
3060.333,3062.975,15850,76.42428309471697,79.06622371790706,2015/zmaZsAPGd5U,tt0107616,Much Ado About Nothing,6,2.641940623190095,9,57
3069.266,3071.829,15850,85.35708233277857,87.92002473142995,2015/zmaZsAPGd5U,tt0107616,Much Ado About Nothing,6,2.562942398651373,6,38
3104.267,3109.11,15850,0.6230000000000473,5.466000000000349,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7,4.843000000000302,13,81
3111.853,3114.194,15850,8.209000000000287,10.550000000000182,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7,2.3409999999998945,6,42
3115.364,3120.607,15850,11.720000000000256,16.963000000000193,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7,5.242999999999936,17,93
3123.369,3124.91,15850,19.49550000000022,21.49550000000022,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7,2,3,24
3160.436,3164.958,15850,56.79200000000037,61.31400000000031,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7,4.521999999999942,12,75
3184.622,3186.343,15850,80.83850000000007,82.83850000000007,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7,2,9,39
3227.415,3231.897,15850,123.7710000000002,128.25300000000016,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7,4.481999999999957,14,70
3249.099,3252.241,15850,145.45500000000038,148.5970000000002,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7,3.1419999999998254,12,67
3770.265,3772.086,15850,10.92352601480051,12.92352601480051,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8,2,4,30
3796.377,3798.898,15850,37.12526638398486,39.64629042901068,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8,2.521024045025825,9,51
3820.441,3822.662,15850,61.18949590381683,63.41051708747487,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8,2.2210211836580456,4,28
3824.182,3825.543,15850,64.61103807560627,66.61103807560627,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8,2,6,29
3834.704,3835.325,15850,74.7631349,76.7631349,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8,2,2,9
3859.211,3860.951,15850,99.82987399,101.8298739858542,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8,2,5,33
3877.616,3879.037,15850,118.07554800946195,120.07554800946195,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8,2,5,24
3898.497,3899.598,15850,138.79674564412124,140.79674564412124,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8,2,3,20
4166.925,4169.886,15850,0.8980000000001382,3.8590000000003775,2015/_z3Pfq49wYA,tt0107616,Much Ado About Nothing,9,2.961000000000239,12,58
4204.616,4206.796,15850,38.58899999999994,40.76900000000023,2015/_z3Pfq49wYA,tt0107616,Much Ado About Nothing,9,2.180000000000291,7,40
4256.265,4258.987,15850,90.23800000000028,92.96000000000004,2015/_z3Pfq49wYA,tt0107616,Much Ado About Nothing,9,2.7219999999997526,9,55
4265.749,4267.311,15850,99.503,101.5029999999997,2015/_z3Pfq49wYA,tt0107616,Much Ado About Nothing,9,2,5,25
4571.164,4572.945,15850,77.53749999999903,79.53749999999903,2015/_-D3PfhuF5o,tt0107616,Much Ado About Nothing,10,2,6,31
4592.797,4594.377,15850,99.07,101.0699999999993,2015/_-D3PfhuF5o,tt0107616,Much Ado About Nothing,10,2,4,21
4602.1,4603.72,15850,108.39299999999965,110.39299999999965,2015/_-D3PfhuF5o,tt0107616,Much Ado About Nothing,10,2,4,26
4621.32,4622.642,15850,127.46399999999907,129.4639999999991,2015/_-D3PfhuF5o,tt0107616,Much Ado About Nothing,10,2,2,17
